"order_id","customer_id","product_id","quantity","order_ts","discount","channel","note"
"1310","185","32","3","2024-01-29T07:51:33.000000","0.15","web","urgent"
"1311","51","18","1","2024-02-10T12:59:43.000000","0.05","app","VIP"
"1312","44","25","1","2024-02-20T18:26:43.000000","0.18","web","gift "
"1313","123","26","1","2024-02-27T13:03:12.000000","0.05","store","return?"
"1314","29","23","2","2024-03-01T21:34:08.000000","0.22","app"," OK "
"1315","18","23","1","2024-03-16T23:39:36.000000","0.06","web","return?"
"1316","128","32","2","2024-01-06T22:43:51.000000","0.27","app","  "
"1317","105","10","5","2024-02-02T14:37:09.000000","0.01","app","  "
"1318","6","13","2","2024-01-01T02:18:20.000000","0.16","app","Gift"
"1319","48","21","4","2024-01-01T20:23:46.000000","0.1","web"," OK "
"1320","40","26","2","2024-01-20T02:31:07.000000","0.07","app","urgent"
"1321","137","21","5","2024-02-23T19:59:21.000000","0.14","app","gift "
"1322","134","8","4","2024-03-21T12:08:41.000000","0.25","web","Gift"
"1323","150","33","5","2024-03-10T14:50:56.000000","0.27","web","urgent"
"1324","20","22","2","2024-02-28T03:59:16.000000","0.09","store"," OK "
"1325","170","18","1","2024-03-11T00:50:01.000000","0.05","app","  "
"1326","42","36","2","2024-01-16T11:26:03.000000","0.22","web","  "
"1327","199","18","4","2024-03-16T14:02:38.000000","","store","urgent"
"1328","175","7","4","2024-03-21T02:58:12.000000","0.06","web","VIP"
"1329","92","40","4","2024-01-09T13:19:03.000000","0.23","app","return?"
"1330","158","16","5","2024-02-12T07:06:17.000000","0.16","web","return?"
"1331","135","36","2","2024-03-15T16:52:49.000000","0.2","web","urgent"
"1332","155","21","3","2024-02-12T20:21:29.000000","0.11","store","Gift"
"1333","4","10","3","2024-03-16T15:25:15.000000","0.13","app"," OK "
"1334","17","16","1","2024-03-25T04:46:14.000000","0.05","web"," OK "
"1335","182","37","4","2024-02-12T17:16:30.000000","0.23","store","VIP"
"1336","157","38","1","2024-01-06T08:29:28.000000","0.05","store","return?"
"1337","124","6","5","2024-01-31T14:30:49.000000","0.23","app","urgent"
"1338","63","40","1","2024-01-20T08:47:06.000000","0.24","web","gift "
"1339","85","35","1","2024-02-12T16:05:18.000000","0.22","web"," OK "
"1340","79","26","1","2024-02-22T17:15:57.000000","0.01","app","VIP"
"1341","87","8","5","2024-02-11T18:01:14.000000","0.08","store","gift "
"1342","126","24","5","2024-01-18T14:15:03.000000","0.14","web","Gift"
"1343","152","18","5","2024-01-28T02:30:58.000000","0.18","web","return?"
"1344","77","5","5","2024-03-02T03:46:42.000000","0.28","web"," OK "
"1345","167","40","5","2024-01-03T10:17:00.000000","","web","urgent"
"1346","19","25","3","2024-01-20T06:26:21.000000","0.26","app","VIP"
"1347","162","4","1","2024-03-21T07:27:27.000000","0.05","web","Gift"
"1348","136","14","3","2024-01-09T22:10:44.000000","0.11","app","  "
"1349","103","34","2","2024-02-07T07:51:04.000000","0.02","app","urgent"
"1350","76","18","2","2024-01-19T15:05:16.000000","0.22","web","  "
"1351","75","20","4","2024-01-10T10:02:44.000000","0.05","store","gift "
"1352","73","6","1","2024-02-08T01:06:19.000000","0.08","web"," OK "
"1353","190","5","2","2024-02-16T22:18:53.000000","0.23","web","Gift"
"1354","6","40","2","2024-01-16T20:27:31.000000","0.16","web","Gift"
"1355","127","39","1","2024-01-08T00:02:06.000000","0.0","app","  "
"1356","198","4","4","2024-01-13T02:56:05.000000","0.0","web","gift "
"1357","109","22","4","2024-02-28T15:20:08.000000","0.15","store","gift "
"1358","128","28","3","2024-03-18T10:12:31.000000","","web","urgent"
"1359","120","36","1","2024-01-17T05:25:43.000000","","web","return?"
"1360","102","23","4","2024-01-29T20:03:28.000000","0.18","app","VIP"
"1361","126","35","3","2024-01-31T22:38:29.000000","0.07","store","  "
"1362","181","5","2","2024-02-02T11:14:19.000000","0.18","app","urgent"
"1363","143","1","5","2024-01-22T23:41:20.000000","0.11","web","  "
"1364","170","19","5","2024-01-05T23:23:02.000000","","web","urgent"
"1365","111","11","3","2024-02-17T06:20:10.000000","0.04","web","gift "
"1366","155","31","3","2024-02-02T03:55:06.000000","0.07","app","urgent"
"1367","176","14","5","2024-01-31T19:16:36.000000","0.01","app","Gift"
"1368","43","17","1","2024-01-24T19:59:00.000000","0.09","web","  "
"1369","172","22","3","2024-03-24T15:22:24.000000","0.27","app","Gift"
"1370","138","39","3","2024-02-24T22:38:51.000000","0.25","app","VIP"
"1371","89","3","2","2024-02-07T16:22:27.000000","0.11","web","gift "
"1372","155","23","2","2024-01-19T11:38:34.000000","0.17","web","return?"
"1373","34","16","1","2024-03-13T02:25:37.000000","0.17","app","urgent"
"1374","140","2","2","2024-03-20T22:52:09.000000","0.25","web","return?"
"1375","116","33","2","2024-01-03T21:48:31.000000","0.07","web"," OK "
"1376","178","37","5","2024-03-24T16:04:47.000000","0.09","web","gift "
"1377","125","7","2","2024-03-03T22:44:50.000000","0.09","app","Gift"
"1378","106","31","1","2024-01-09T23:38:06.000000","0.01","app","VIP"
"1379","105","29","5","2024-03-08T18:49:06.000000","0.09","app"," OK "
"1380","111","29","2","2024-01-10T15:59:25.000000","0.26","web","urgent"
"1381","179","19","5","2024-01-05T13:51:41.000000","0.27","app","urgent"
"1382","158","13","1","2024-01-11T09:06:18.000000","0.03","web","return?"
"1383","19","3","1","2024-02-11T09:14:14.000000","0.14","app","gift "
"1384","107","2","5","2024-02-25T18:16:10.000000","0.11","store","urgent"
"1385","58","8","1","2024-02-06T15:49:18.000000","0.15","app","VIP"
"1386","33","22","1","2024-01-11T23:27:10.000000","0.17","web","urgent"
"1387","174","6","4","2024-01-18T22:12:14.000000","0.01","app","urgent"
"1388","172","28","2","2024-03-17T17:08:44.000000","0.25","web","gift "
"1389","188","25","3","2024-03-27T15:16:02.000000","0.29","web","VIP"
"1390","79","14","3","2024-03-08T21:13:35.000000","0.2","store","VIP"
"1391","86","4","2","2024-01-10T07:22:26.000000","0.2","web"," OK "
"1392","156","21","3","2024-03-14T18:47:13.000000","0.16","web","return?"
"1393","39","33","2","2024-03-03T06:41:45.000000","","app","return?"
"1394","11","16","2","2024-02-17T08:17:26.000000","0.04","app","Gift"
"1395","85","33","2","2024-01-13T21:23:42.000000","0.18","app","gift "
"1396","126","12","1","2024-03-30T16:49:21.000000","0.01","web","Gift"
"1397","92","4","3","2024-02-09T20:01:47.000000","0.25","app","gift "
"1398","43","26","3","2024-01-04T23:25:05.000000","0.13","web","  "
"1399","104","36","1","2024-01-19T21:31:55.000000","","store","  "
"1400","189","36","3","2024-02-06T02:43:56.000000","0.1","web","gift "
"1401","55","39","4","2024-01-06T14:37:33.000000","0.29","web","gift "
"1402","81","5","1","2024-01-30T03:42:11.000000","0.05","app","gift "
"1403","63","2","2","2024-02-12T03:45:06.000000","0.05","web","Gift"
"1404","59","23","5","2024-03-26T09:04:27.000000","0.05","app"," OK "
"1405","132","39","3","2024-01-08T18:34:12.000000","0.2","web","Gift"
"1406","75","40","1","2024-02-21T22:01:10.000000","0.3","web","VIP"
"1407","125","12","3","2024-03-23T10:02:38.000000","0.07","web","return?"
"1408","4","16","3","2024-03-13T13:22:20.000000","0.27","web","VIP"
"1409","133","27","2","2024-03-24T05:52:25.000000","","web","return?"
"1410","22","37","1","2024-01-16T07:56:13.000000","","web","VIP"
"1411","76","7","5","2024-03-13T02:54:04.000000","","web","gift "
"1412","175","40","5","2024-03-29T01:50:59.000000","0.15","app","  "
"1413","68","33","4","2024-01-30T08:13:50.000000","0.2","app","VIP"
"1414","140","3","1","2024-02-14T21:03:41.000000","0.16","web","urgent"
"1415","71","34","5","2024-02-17T18:37:02.000000","0.07","web","urgent"
"1416","181","26","3","2024-02-14T10:19:54.000000","0.25","web","urgent"
"1417","191","40","3","2024-01-27T01:55:43.000000","0.29","web","gift "
"1418","182","9","5","2024-03-28T09:06:39.000000","0.14","web","VIP"
"1419","80","40","3","2024-03-27T02:01:58.000000","0.19","web","gift "
"1420","64","2","2","2024-02-04T06:22:54.000000","0.24","store","return?"
"1421","122","4","2","2024-03-13T11:25:50.000000","0.07","app","Gift"
"1422","164","18","5","2024-02-05T18:39:14.000000","0.26","web","gift "
"1423","105","27","3","2024-03-12T12:47:27.000000","0.08","web","return?"
"1424","148","7","3","2024-02-22T15:03:57.000000","0.23","web","urgent"
"1425","176","11","3","2024-02-12T07:33:59.000000","0.03","web","VIP"
"1426","151","16","2","2024-01-12T12:35:37.000000","0.09","app","urgent"
"1427","74","6","3","2024-02-28T21:54:58.000000","0.16","web","return?"
"1428","50","8","5","2024-01-29T21:32:41.000000","0.16","web","Gift"
"1429","87","6","1","2024-01-20T12:24:52.000000","0.26","web","  "
"1430","116","39","5","2024-01-18T09:19:47.000000","0.3","app","  "
"1431","169","38","2","2024-03-29T08:51:20.000000","0.03","web","Gift"
"1432","61","26","2","2024-01-10T07:05:32.000000","","store","gift "
"1433","33","28","1","2024-03-12T20:48:56.000000","0.11","web","VIP"
"1434","64","6","4","2024-03-18T22:52:20.000000","","web","return?"
"1435","119","3","2","2024-01-03T19:04:27.000000","","web"," OK "
"1436","47","16","3","2024-02-23T00:57:19.000000","0.26","app","gift "
"1437","80","40","3","2024-02-21T23:11:39.000000","0.23","web","VIP"
"1438","52","20","4","2024-02-02T06:43:59.000000","0.01","web","gift "
"1439","198","33","5","2024-03-01T00:06:10.000000","0.14","web"," OK "
"1440","103","15","3","2024-02-06T18:43:33.000000","0.19","web"," OK "
"1441","145","13","1","2024-02-09T13:44:01.000000","0.14","web","VIP"
"1442","105","33","4","2024-02-08T20:04:51.000000","0.04","app","Gift"
"1443","3","19","1","2024-03-13T01:27:23.000000","0.12","app","  "
"1444","53","30","5","2024-02-26T23:36:08.000000","0.12","app","return?"
"1445","168","30","2","2024-02-04T02:44:29.000000","0.06","store"," OK "
"1446","103","30","4","2024-03-24T09:49:18.000000","0.23","web","gift "
"1447","141","28","1","2024-03-13T04:26:49.000000","","store","urgent"
"1448","153","33","3","2024-03-24T22:48:14.000000","0.18","web","VIP"
"1449","113","19","4","2024-03-06T17:52:54.000000","0.15","web","gift "
"1450","116","13","4","2024-02-05T05:37:21.000000","0.26","app","return?"
"1451","48","21","1","2024-03-10T13:33:14.000000","0.04","web","Gift"
"1452","50","13","1","2024-01-30T15:12:24.000000","0.03","web","urgent"
"1453","30","2","5","2024-01-25T09:12:22.000000","0.09","app","return?"
"1454","60","15","3","2024-02-10T14:15:37.000000","0.13","web","  "
"1455","126","21","5","2024-03-28T05:41:46.000000","0.09","web","urgent"
"1456","186","21","1","2024-02-21T02:44:16.000000","0.23","app","  "
"1457","88","14","3","2024-02-04T12:46:37.000000","","web","Gift"
"1458","121","30","3","2024-02-11T13:31:36.000000","0.03","web"," OK "
"1459","173","12","5","2024-01-27T05:01:37.000000","0.12","web","urgent"
"1460","136","26","4","2024-02-29T06:54:26.000000","","store","VIP"
"1461","53","11","4","2024-02-01T12:55:02.000000","0.26","store"," OK "
"1462","57","40","2","2024-02-19T21:30:06.000000","","app","Gift"
"1463","128","26","5","2024-02-03T06:48:26.000000","0.17","web","urgent"
"1464","58","23","2","2024-01-29T20:44:44.000000","0.22","web","VIP"
"1465","50","18","2","2024-03-28T07:42:32.000000","","web","return?"
"1466","119","31","4","2024-02-01T02:46:42.000000","0.07","app","VIP"
"1467","128","18","5","2024-01-07T08:19:26.000000","0.17","app","VIP"
"1468","51","33","5","2024-02-04T01:45:37.000000","0.23","app"," OK "
"1469","10","7","1","2024-02-17T21:25:51.000000","0.1","web","return?"
"1470","154","33","5","2024-01-09T12:25:18.000000","0.2","store","urgent"
"1471","79","39","2","2024-01-28T12:16:42.000000","0.14","web","Gift"
"1472","127","10","2","2024-01-15T22:41:43.000000","0.15","web","VIP"
"1473","35","9","5","2024-02-15T01:24:01.000000","0.03","web","urgent"
"1474","63","39","5","2024-03-06T01:55:32.000000","0.2","app","urgent"
"1475","122","17","2","2024-03-28T03:55:02.000000","0.26","store"," OK "
"1476","25","28","1","2024-02-05T00:26:56.000000","0.04","web","Gift"
"1477","64","8","2","2024-03-18T16:38:18.000000","","store","gift "
"1478","144","18","3","2024-01-20T07:24:15.000000","0.01","web","gift "
"1479","155","29","1","2024-03-11T05:52:24.000000","0.01","web"," OK "
"1480","71","36","2","2024-02-20T15:22:20.000000","0.3","web","urgent"
"1481","23","18","1","2024-03-09T05:39:15.000000","0.15","web"," OK "
"1482","6","4","5","2024-03-08T23:57:55.000000","0.11","app","urgent"
"1483","112","17","2","2024-02-17T22:03:13.000000","0.08","web","  "
"1484","139","26","2","2024-01-24T04:01:56.000000","0.29","web"," OK "
"1485","119","36","3","2024-02-17T08:33:28.000000","0.08","web","urgent"
"1486","82","34","1","2024-03-15T09:51:58.000000","0.22","app","gift "
"1487","5","31","3","2024-03-28T08:37:24.000000","","store","gift "
"1488","46","7","5","2024-03-24T11:24:37.000000","0.02","app","return?"
"1489","8","21","5","2024-01-17T07:58:07.000000","","web","  "
"1490","93","24","2","2024-02-23T18:22:19.000000","0.0","web","return?"
"1491","62","19","1","2024-01-10T09:55:30.000000","","web","VIP"
"1492","15","37","4","2024-03-01T04:55:36.000000","","store","gift "
"1493","122","39","5","2024-03-30T07:26:42.000000","","web","Gift"
"1494","75","9","5","2024-01-05T17:33:50.000000","0.23","store"," OK "
"1495","193","39","3","2024-02-29T02:11:48.000000","0.22","app","  "
"1496","84","34","3","2024-03-26T02:19:22.000000","0.01","app","return?"
"1497","19","29","4","2024-03-17T05:55:06.000000","0.21","app","Gift"
"1498","142","16","4","2024-02-05T07:46:01.000000","0.3","web","Gift"
"1499","141","31","4","2024-01-10T08:28:16.000000","","web"," OK "
"1500","186","24","2","2024-03-24T03:37:29.000000","","web","  "
"1501","139","36","5","2024-03-23T22:03:24.000000","0.24","web","Gift"
"1502","73","29","1","2024-02-22T02:35:29.000000","0.05","app"," OK "
"1503","134","39","1","2024-03-29T02:24:45.000000","0.2","web"," OK "
"1504","160","17","4","2024-01-01T09:58:35.000000","0.23","store","Gift"
"1505","104","4","3","2024-02-25T11:52:44.000000","0.01","store","gift "
"1506","159","20","3","2024-01-04T11:15:02.000000","","web","gift "
"1507","194","40","5","2024-03-25T05:05:58.000000","0.17","web","VIP"
"1508","151","27","5","2024-03-02T05:42:16.000000","","web","gift "
"1509","101","29","4","2024-03-23T05:00:21.000000","0.26","web","VIP"
"1510","99","26","1","2024-02-20T15:21:46.000000","0.05","app","Gift"
"1511","168","24","1","2024-01-08T11:50:53.000000","0.11","app","urgent"
"1512","175","3","1","2024-01-03T09:18:36.000000","","app","gift "
"1513","53","17","4","2024-01-31T04:50:19.000000","0.06","web"," OK "
"1514","2","4","4","2024-03-07T21:52:24.000000","","app","VIP"
"1515","162","14","4","2024-01-14T14:13:47.000000","0.02","app","urgent"
"1516","48","29","1","2024-03-17T16:38:02.000000","","store","return?"
"1517","200","33","2","2024-01-22T13:17:03.000000","","app","return?"
"1518","8","9","2","2024-02-14T16:15:42.000000","0.2","app","gift "
"1519","183","27","4","2024-01-19T06:39:18.000000","","web","Gift"
"1520","136","10","1","2024-02-11T22:02:09.000000","0.25","app","Gift"
"1521","61","9","5","2024-02-10T16:41:45.000000","0.29","web","gift "
"1522","7","39","1","2024-01-01T11:49:18.000000","0.2","web","gift "
"1523","170","25","3","2024-02-21T02:28:22.000000","0.23","web"," OK "
"1524","24","8","5","2024-03-11T19:09:48.000000","0.15","web","urgent"
"1525","20","6","1","2024-03-25T06:21:22.000000","0.27","web","VIP"
"1526","159","2","4","2024-01-30T18:20:48.000000","0.19","web"," OK "
"1527","136","20","3","2024-03-20T06:03:58.000000","","app","gift "
"1528","26","5","5","2024-03-20T02:07:45.000000","0.07","app","return?"
"1529","69","24","3","2024-03-29T22:54:24.000000","","store"," OK "
"1530","134","18","5","2024-02-03T13:48:39.000000","0.22","app","return?"
"1531","132","26","3","2024-03-17T13:55:32.000000","0.06","web","gift "
"1532","73","9","1","2024-02-20T20:34:05.000000","0.06","app","Gift"
"1533","83","6","4","2024-01-06T05:51:53.000000","0.29","app","  "
"1534","16","5","5","2024-01-25T07:56:17.000000","0.13","web","VIP"
"1535","2","4","3","2024-03-01T11:37:51.000000","0.05","store","gift "
"1536","194","3","5","2024-01-15T10:52:14.000000","0.1","store"," OK "
"1537","47","11","5","2024-02-09T03:01:15.000000","0.12","web","return?"
"1538","186","33","4","2024-03-10T17:48:03.000000","0.19","app"," OK "
"1539","9","25","4","2024-01-14T11:28:50.000000","0.28","web","return?"
"1540","198","11","3","2024-02-14T16:38:07.000000","0.3","store","gift "
"1541","86","38","5","2024-01-20T08:05:40.000000","0.2","app","gift "
"1542","162","31","2","2024-02-18T06:48:50.000000","0.21","web","VIP"
"1543","169","32","3","2024-01-22T15:56:12.000000","0.1","app","return?"
"1544","71","36","1","2024-03-27T21:17:54.000000","0.26","app","urgent"
"1545","148","30","1","2024-01-07T21:40:28.000000","0.07","web","VIP"
"1546","67","39","3","2024-03-27T17:19:57.000000","0.03","app","  "
"1547","158","14","4","2024-03-12T06:26:59.000000","0.29","app","Gift"
"1548","192","35","1","2024-03-18T00:11:13.000000","0.26","web","Gift"
"1549","162","5","1","2024-03-17T15:15:34.000000","0.09","app","VIP"
"1550","146","13","1","2024-01-17T21:14:09.000000","0.2","web"," OK "
"1551","75","36","3","2024-03-24T19:09:29.000000","0.14","web","gift "
"1552","22","6","2","2024-02-23T11:37:44.000000","","app","VIP"
"1553","102","21","1","2024-03-27T14:15:35.000000","0.09","web","gift "
"1554","26","14","4","2024-03-20T00:47:54.000000","","web","gift "
"1555","102","5","3","2024-02-22T03:57:28.000000","","store","gift "
"1556","174","10","1","2024-02-03T16:50:31.000000","0.13","app","gift "
"1557","23","22","4","2024-01-11T13:20:24.000000","0.15","app","VIP"
"1558","181","26","5","2024-01-10T02:23:21.000000","0.06","app","VIP"
"1559","120","28","3","2024-02-05T01:46:21.000000","0.28","store","return?"
"1560","10","6","5","2024-03-13T23:40:47.000000","0.19","store"," OK "
"1561","145","13","3","2024-02-15T11:32:33.000000","0.27","web","Gift"
"1562","1","5","1","2024-02-13T08:36:33.000000","0.03","web","return?"
